tier,block_id,scenario_id,model_condition,branch,carrier,duplicate_index,branch_position,run_order,event_family,difficulty,season,location_id,activation_step,horizon_intervals,horizon_hours,canonical_soc_kwh,stale_soc_kwh,soc_gap_signed_kwh,soc_gap_abs_kwh,soc_gap_direction,divergence_kwh,parsed,action_digest,action_energy_kwh,exact_zero,nontrivial_1kwh,nontrivial_5kwh,nontrivial_10kwh,carrier_consistent_raw_feasible,authoritative_raw_feasible,carrier_power_violation_any,carrier_power_violation_peak_kw,carrier_power_violation_energy_kwh,carrier_soc_lower_violation_any,carrier_soc_lower_violation_peak_kwh,carrier_soc_lower_violation_sum_kwh_steps,carrier_soc_upper_violation_any,carrier_soc_upper_violation_peak_kwh,carrier_soc_upper_violation_sum_kwh_steps,carrier_export_violation_any,carrier_export_violation_peak_kw,carrier_export_violation_energy_kwh,carrier_terminal_violation_any,carrier_terminal_absolute_error_kwh,carrier_terminal_signed_error_kwh,carrier_violation_interval_count,carrier_total_violation_energy,carrier_dynamic_constraints_ok,carrier_engineering_feasible,carrier_physical_cost_usd,authoritative_power_violation_any,authoritative_power_violation_peak_kw,authoritative_power_violation_energy_kwh,authoritative_soc_lower_violation_any,authoritative_soc_lower_violation_peak_kwh,authoritative_soc_lower_violation_sum_kwh_steps,authoritative_soc_upper_violation_any,authoritative_soc_upper_violation_peak_kwh,authoritative_soc_upper_violation_sum_kwh_steps,authoritative_export_violation_any,authoritative_export_violation_peak_kw,authoritative_export_violation_energy_kwh,authoritative_terminal_violation_any,authoritative_terminal_absolute_error_kwh,authoritative_terminal_signed_error_kwh,authoritative_violation_interval_count,authoritative_total_violation_energy,authoritative_dynamic_constraints_ok,authoritative_engineering_feasible,authoritative_physical_cost_usd,returned_model,system_fingerprint,prompt_sha256,request_payload_sha256,attempt_count,latency_seconds,request_sent_utc,response_received_utc,request_start_epoch,response_end_epoch
QWEN37_F1,qwen37f1_0f366cce0fb761f14bc8,v2e2_8e9a9550f230c7b3cff3,qwen37_plus_direct,S1,stale,1,3,36,forecast_revision,medium,summer,los_angeles,4,92,23.0,175.0,250.0,-75.0,75.0,canonical_lower,75.0,True,cf47db740caa6104de8115e1632cc94e0303545bc75a5521b37d7aad8eb5a938,379.5,False,True,True,True,False,False,False,0.0,0.0,False,0.0,0.0,True,110.52500000000043,1614.2124999999942,False,0.0,0.0,True,285.52500000000043,285.52500000000043,29,1614.2124999999942,False,False,314.5017689011779,False,0.0,0.0,False,0.0,0.0,True,35.524999999999295,178.90624999999125,False,0.0,0.0,True,210.5249999999993,210.5249999999993,10,178.90624999999125,False,False,314.5017689011779,qwen3.7-plus,,b8d666515c32101bb29f4528b1b127f4c840d94bb7891905d449e519adb2d3a8,00cbdff734a0a12fbe96259146bb9cec9056c5612526e80b11574121fb5b2aed,1,1.171193,2026-08-26T14:14:00.822848+00:00,2026-08-26T14:14:01.994041+00:00,1787753640.822848,1787753641.994041
QWEN37_F1,qwen37f1_0f366cce0fb761f14bc8,v2e2_8e9a9550f230c7b3cff3,qwen37_plus_direct,C2,canonical,2,4,36,forecast_revision,medium,summer,los_angeles,4,92,23.0,175.0,250.0,-75.0,75.0,canonical_lower,75.0,True,cf47db740caa6104de8115e1632cc94e0303545bc75a5521b37d7aad8eb5a938,379.5,False,True,True,True,False,False,False,0.0,0.0,False,0.0,0.0,True,35.524999999999295,178.90624999999125,False,0.0,0.0,True,210.5249999999993,210.5249999999993,10,178.90624999999125,False,False,314.5017689011779,False,0.0,0.0,False,0.0,0.0,True,35.524999999999295,178.90624999999125,False,0.0,0.0,True,210.5249999999993,210.5249999999993,10,178.90624999999125,False,False,314.5017689011779,qwen3.7-plus,,e138e5ff47b72bfdd22ff46f6a865e8128e1380e8432a82bb4d59d786dbd8187,7c5fbac8e50a166f4a4c3c275c9129457f905e436680a67a409c808a7e929fdd,1,1.242503,2026-08-26T14:14:02.021753+00:00,2026-08-26T14:14:03.264256+00:00,1787753642.021753,1787753643.264256
QWEN37_F1,qwen37f1_143d4851945fe71e55d7,v2e2_729fd4e9cb1879f64d23,qwen37_plus_direct,C2,canonical,2,1,37,forecast_revision,hard,winter,los_angeles,14,82,20.5,200.0,250.0,-50.0,50.0,canonical_lower,50.0,True,1db90d16e1ba00e700c14ac69c64e7e06299aed821a06f0392b7bb3f69fcd72e,314.88,False,True,True,True,False,False,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,174.13600000000156,174.13600000000156,0,0.0,True,False,518.2212494747394,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,174.13600000000156,174.13600000000156,0,0.0,True,False,518.2212494747394,qwen3.7-plus,,5b155f3cf64a3d30f6aa507734ae998211cdb0fd7b9983e4fe082ab2e2f95200,33a8287108e22ed17c7de946449b7411e4d2964c614067b8c857d5a20c8bf135,1,2.491721,2026-08-26T14:13:56.552263+00:00,2026-08-26T14:13:59.043984+00:00,1787753636.552263,1787753639.043984
QWEN37_F1,qwen37f1_143d4851945fe71e55d7,v2e2_729fd4e9cb1879f64d23,qwen37_plus_direct,S2,stale,2,2,37,forecast_revision,hard,winter,los_angeles,14,82,20.5,200.0,250.0,-50.0,50.0,canonical_lower,50.0,True,5c0c708a61f604449ab5c8ec83d342248b0014784588b49b5737d9232afbc189,205.0,False,True,True,True,False,False,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,119.75,119.75,0,0.0,True,False,511.9716531423396,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,69.75,69.75,0,0.0,True,False,511.9716531423396,qwen3.7-plus,,20de127dd508f14858a62fea44bb8b009ac79d384c38e14d748b8ee66a40b6af,8eabc024f4460839dfb8d63afabb7b85a5b5e97441b793e76fe8501ad60884c6,1,1.664861,2026-08-26T14:13:59.069631+00:00,2026-08-26T14:14:00.734492+00:00,1787753639.069631,1787753640.734492
QWEN37_F1,qwen37f1_143d4851945fe71e55d7,v2e2_729fd4e9cb1879f64d23,qwen37_plus_direct,C1,canonical,1,3,37,forecast_revision,hard,winter,los_angeles,14,82,20.5,200.0,250.0,-50.0,50.0,canonical_lower,50.0,True,7b1ab961add83c2922925cdd06fa62e12ab5fd087f0a905bd5fc02322a48c3fd,314.9999249999999,False,True,True,True,False,False,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,174.24992874999987,174.24992874999987,0,0.0,True,False,518.2280703961101,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,174.24992874999987,174.24992874999987,0,0.0,True,False,518.2280703961101,qwen3.7-plus,,5b155f3cf64a3d30f6aa507734ae998211cdb0fd7b9983e4fe082ab2e2f95200,33a8287108e22ed17c7de946449b7411e4d2964c614067b8c857d5a20c8bf135,1,1.155416,2026-08-26T14:14:00.766083+00:00,2026-08-26T14:14:01.921499+00:00,1787753640.766083,1787753641.921499
QWEN37_F1,qwen37f1_143d4851945fe71e55d7,v2e2_729fd4e9cb1879f64d23,qwen37_plus_direct,S1,stale,1,4,37,forecast_revision,hard,winter,los_angeles,14,82,20.5,200.0,250.0,-50.0,50.0,canonical_lower,50.0,True,1db90d16e1ba00e700c14ac69c64e7e06299aed821a06f0392b7bb3f69fcd72e,314.88,False,True,True,True,False,False,False,0.0,0.0,False,0.0,0.0,True,49.1360000000019,355.93600000002453,False,0.0,0.0,True,224.1360000000019,224.1360000000019,14,355.93600000002453,False,False,518.2212494747394,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,174.13600000000156,174.13600000000156,0,0.0,True,False,518.2212494747394,qwen3.7-plus,,20de127dd508f14858a62fea44bb8b009ac79d384c38e14d748b8ee66a40b6af,8eabc024f4460839dfb8d63afabb7b85a5b5e97441b793e76fe8501ad60884c6,1,1.697436,2026-08-26T14:14:01.966081+00:00,2026-08-26T14:14:03.663517+00:00,1787753641.966081,1787753643.663517
QWEN37_F1,qwen37f1_15b9580deeef7a90c854,v2e2_c577765fa5c45c1fea7a,qwen37_plus_direct,S2,stale,2,1,74,battery_capacity_derating,medium,autumn,san_diego,8,88,22.0,200.0,250.0,-50.0,50.0,canonical_lower,50.0,True,2ed8c5e9ca4a842129d63d47e1777509c154c996151720e7549abe19f625f877,75.02000000000001,False,True,True,True,False,False,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,3.7310000000018135,-3.7310000000018135,0,0.0,True,False,306.3053783763665,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,53.73100000000005,-53.73100000000005,0,0.0,True,False,306.3053783763665,qwen3.7-plus,,a491dbf4b6260efea02b9f064cd08f76454a227ab11b65a6d51ffdcbb637308f,3d0f358a86e6dfb68e6081cbf342a7dc2e9a6175f42e2468491bef8d681caff1,1,1.45958,2026-08-26T14:14:35.565738+00:00,2026-08-26T14:14:37.025318+00:00,1787753675.565738,1787753677.025318
QWEN37_F1,qwen37f1_15b9580deeef7a90c854,v2e2_c577765fa5c45c1fea7a,qwen37_plus_direct,C1,canonical,1,2,74,battery_capacity_derating,medium,autumn,san_diego,8,88,22.0,200.0,250.0,-50.0,50.0,canonical_lower,50.0,True,207ab68e14ba9ba7c4b093c0a2f8b275e697279a4be71572d99f4ebe646bdab1,3135.0,False,True,True,True,False,False,False,0.0,0.0,False,0.0,0.0,True,2778.25,115424.46875,False,0.0,0.0,True,2853.25,2853.25,83,115424.46875,False,False,438.7064651677671,False,0.0,0.0,False,0.0,0.0,True,2778.25,115424.46875,False,0.0,0.0,True,2853.25,2853.25,83,115424.46875,False,False,438.7064651677671,qwen3.7-plus,,c157cbcdccf7e1107701fb2fce197733d96cbd17c304c8362a1848eedbed0f31,53b3c91642f789ec413b0fa732d81c73c50121c0775ae684ad015b7be42654ad,1,1.527937,2026-08-26T14:14:37.055961+00:00,2026-08-26T14:14:38.583898+00:00,1787753677.055961,1787753678.583898
QWEN37_F1,qwen37f1_15b9580deeef7a90c854,v2e2_c577765fa5c45c1fea7a,qwen37_plus_direct,S1,stale,1,3,74,battery_capacity_derating,medium,autumn,san_diego,8,88,22.0,200.0,250.0,-50.0,50.0,canonical_lower,50.0,True,d96bb03ba0ffb532dd9b459aaf48a6de2cf9fb99474bcc23d8c852b9fd802a7c,75.9,False,True,True,True,False,False,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,2.8950000000015734,-2.8950000000015734,0,0.0,True,False,306.34345475476533,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,52.89499999999987,-52.89499999999987,0,0.0,True,False,306.34345475476533,qwen3.7-plus,,a491dbf4b6260efea02b9f064cd08f76454a227ab11b65a6d51ffdcbb637308f,3d0f358a86e6dfb68e6081cbf342a7dc2e9a6175f42e2468491bef8d681caff1,1,1.011268,2026-08-26T14:14:38.610335+00:00,2026-08-26T14:14:39.621603+00:00,1787753678.610335,1787753679.621603
QWEN37_F1,qwen37f1_15b9580deeef7a90c854,v2e2_c577765fa5c45c1fea7a,qwen37_plus_direct,C2,canonical,2,4,74,battery_capacity_derating,medium,autumn,san_diego,8,88,22.0,200.0,250.0,-50.0,50.0,canonical_lower,50.0,True,44529295e6966e119bbec6e4beb3de14ec925e1329362c8b9dc1ba85b8f462cf,312.49899999999997,False,True,True,True,False,False,False,0.0,0.0,False,0.0,0.0,True,96.87405000000035,1439.6785375000086,False,0.0,0.0,True,171.87405000000035,171.87405000000035,29,1439.6785375000086,False,False,316.5807650423367,False,0.0,0.0,False,0.0,0.0,True,96.87405000000035,1439.6785375000086,False,0.0,0.0,True,171.87405000000035,171.87405000000035,29,1439.6785375000086,False,False,316.5807650423367,qwen3.7-plus,,c157cbcdccf7e1107701fb2fce197733d96cbd17c304c8362a1848eedbed0f31,53b3c91642f789ec413b0fa732d81c73c50121c0775ae684ad015b7be42654ad,1,1.262268,2026-08-26T14:14:39.649944+00:00,2026-08-26T14:14:40.912212+00:00,1787753679.649944,1787753680.912212
QWEN37_F1,qwen37f1_1763a30013826fd5f5e2,v2e2_aa86ae40329fa58392a5,qwen37_plus_direct,S2,stale,2,1,1,battery_capacity_derating,medium,spring,sacramento,13,83,20.75,350.0,250.0,100.0,100.0,canonical_higher,100.0,True,63e83f7998715ac5812485df3583f54725795ca1797686649e728aaca5bfce5c,25.9375,False,True,True,True,False,False,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,50.359375,-50.359375,0,0.0,True,False,249.9985182378072,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,49.640625,49.640625,0,0.0,True,False,249.9985182378072,qwen3.7-plus,,e8ae2029fa8af0a39d00bc1010bdc6e1fd9ddacbc504565a1b10a172988fc3f0,d6bf21f09d71f1b757661a5614dfcbfd0f73d87ac1487714df7398abd0d9613f,1,3.591471,2026-08-26T14:13:19.436807+00:00,2026-08-26T14:13:23.028278+00:00,1787753599.436807,1787753603.028278
QWEN37_F1,qwen37f1_1763a30013826fd5f5e2,v2e2_aa86ae40329fa58392a5,qwen37_plus_direct,C1,canonical,1,2,1,battery_capacity_derating,medium,spring,sacramento,13,83,20.75,350.0,250.0,100.0,100.0,canonical_higher,100.0,True,60c1df00999f8abcebf046b162947f09ad3a928401cd492ec36cb93039be04ce,259.375,False,True,True,True,False,False,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,248.0263157894732,-248.0263157894732,0,0.0,True,False,243.81816193780773,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,248.0263157894732,-248.0263157894732,0,0.0,True,False,243.81816193780773,qwen3.7-plus,,22cc670d768eb52d5bfae1eb100443abd2c9619fc09f4c880cbf081b674e41a3,e1b30578e37d3de5ff058cb7e429963c89003a5adc403b3d63fc37f8080335e1,1,1.305389,2026-08-26T14:13:23.055826+00:00,2026-08-26T14:13:24.361215+00:00,1787753603.055826,1787753604.361215
QWEN37_F1,qwen37f1_1763a30013826fd5f5e2,v2e2_aa86ae40329fa58392a5,qwen37_plus_direct,S1,stale,1,3,1,battery_capacity_derating,medium,spring,sacramento,13,83,20.75,350.0,250.0,100.0,100.0,canonical_higher,100.0,True,62eb2190324b17cdcd34d30015898812cf80f9795e84c9de2e72299b06e32324,20.75,False,True,True,True,False,False,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,55.287499999999056,-55.287499999999056,0,0.0,True,False,249.81069357780774,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,44.712500000000944,44.712500000000944,0,0.0,True,False,249.81069357780774,qwen3.7-plus,,e8ae2029fa8af0a39d00bc1010bdc6e1fd9ddacbc504565a1b10a172988fc3f0,d6bf21f09d71f1b757661a5614dfcbfd0f73d87ac1487714df7398abd0d9613f,1,1.214983,2026-08-26T14:13:24.391540+00:00,2026-08-26T14:13:25.606523+00:00,1787753604.39154,1787753605.606523
